STYLE;COLOUR;BOX;SIZES;ASSORTMENT;BAR CODE;PROVIDER;
2003                ;WPK       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250710M  ;995       ;
2003                ;WPK       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250710M  ;995       ;
2003                ;WPK       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250710M  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;WPK       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250710N  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250801L  ;995       ;
2003                ;DGY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250801M  ;995       ;
2003                ;DGY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250801M  ;995       ;
2003                ;DGY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250801M  ;995       ;
2003                ;DGY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250801M  ;995       ;
2003                ;DGY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250801M  ;995       ;
2003                ;DGY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250801M  ;995       ;
2003                ;DGY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250801M  ;995       ;
2003                ;DGY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250801M  ;995       ;
2003                ;DGY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250801M  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;DGY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250801N  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034250860L  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034250860M  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
2003                ;GHY       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034250860N  ;995       ;
SMOKE               ;BLK       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034510000E  ;995       ;
SMOKE               ;BLK       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034510000E  ;995       ;
SMOKE               ;BLK       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034510000E  ;995       ;
SMOKE               ;BLK       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034510000E  ;995       ;
SMOKE               ;BLK       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034510000E  ;995       ;
SMOKE               ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034510100E  ;995       ;
SMOKE               ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034510100E  ;995       ;
SMOKE               ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034510100E  ;995       ;
SMOKE               ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034510100E  ;995       ;
SMOKE               ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034510100E  ;995       ;
SMOKE               ;BRW       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034510200L  ;995       ;
SMOKE               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034510200M  ;995       ;
SMOKE               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034510200M  ;995       ;
SMOKE               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034510200M  ;995       ;
SMOKE               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034510200N  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034520100E  ;995       ;
KIRO                ;BGE       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520100L  ;995       ;
KIRO                ;BGE       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520100L  ;995       ;
KIRO                ;BGE       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520100L  ;995       ;
KIRO                ;BGE       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520100L  ;995       ;
KIRO                ;BGE       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520100L  ;995       ;
KIRO                ;BGE       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520100N  ;995       ;
KIRO                ;BGE       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520100N  ;995       ;
KIRO                ;BGE       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520100N  ;995       ;
KIRO                ;BGE       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520100N  ;995       ;
KIRO                ;BGE       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520100N  ;995       ;
KIRO                ;CHO       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034520220I  ;995       ;
KIRO                ;CHO       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034520220I  ;995       ;
KIRO                ;CHO       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034520220I  ;995       ;
KIRO                ;CHO       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034520220I  ;995       ;
KIRO                ;CHO       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034520220I  ;995       ;
KIRO                ;CHO       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034520220I  ;995       ;
KIRO                ;CHO       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034520220I  ;995       ;
KIRO                ;CHO       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034520220I  ;995       ;
KIRO                ;CHO       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034520220I  ;995       ;
KIRO                ;CHO       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034520220I  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034520220L  ;995       ;
KIRO                ;CHO       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034520220M  ;995       ;
KIRO                ;CHO       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034520220M  ;995       ;
KIRO                ;CHO       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034520220M  ;995       ;
KIRO                ;CHO       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034520220M  ;995       ;
KIRO                ;CHO       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034520220M  ;995       ;
KIRO                ;CHO       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034520220M  ;995       ;
KIRO                ;CHO       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034520220M  ;995       ;
KIRO                ;CHO       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034520220M  ;995       ;
KIRO                ;CHO       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034520220M  ;995       ;
KIRO                ;CHO       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034520220M  ;995       ;
KIRO                ;CHO       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520220N  ;995       ;
KIRO                ;CHO       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520220N  ;995       ;
KIRO                ;CHO       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520220N  ;995       ;
KIRO                ;CHO       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520220N  ;995       ;
KIRO                ;CHO       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520220N  ;995       ;
KIRO                ;CHO       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520220N  ;995       ;
KIRO                ;CHO       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520220N  ;995       ;
KIRO                ;CHO       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520220N  ;995       ;
KIRO                ;CHO       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034520220N  ;995       ;
CROSS               ;BRW       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034530200I  ;995       ;
CROSS               ;BRW       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034530200I  ;995       ;
CROSS               ;BRW       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034530200I  ;995       ;
CROSS               ;BRW       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034530200I  ;995       ;
CROSS               ;BRW       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034530200I  ;995       ;
CROSS               ;BRW       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034530200I  ;995       ;
CROSS               ;BRW       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034530200I  ;995       ;
CROSS               ;BRW       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034530200I  ;995       ;
CROSS               ;BRW       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034530200I  ;995       ;
CROSS               ;BRW       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034530200I  ;995       ;
CROSS               ;BRW       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034530200L  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034530200M  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
CROSS               ;BRW       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034530200N  ;995       ;
